Cyrus McCane [US],Other
Kyler Short [CA],Roaring Moon ex
Ryan Ginsburg [US],Klawf Terapagos
Jimmy Bonneau [CA],Klawf Terapagos
Colin Calvert [US],Roaring Moon ex
Yakira Tate [US],Terapagos Dusknoir
Anthony Sabbagh [CA],Gardevoir ex
Nate Joseph [CA],Klawf Terapagos
Brandon Mcnorton [CA],Roaring Moon ex
Ryan Kohen [CA],Snorlax Stall
Jack Kincaid [US],Gholdengo ex
Kyle Pyykkonen [US],Snorlax Stall
Chase Hoffman [US],Regidrago VSTAR
Lukas Medeiros [CA],Lost Zone Box
Barry Li [US],Charizard Pidgeot
Shun Takemasa [US],Archaludon ex
Mike Lynch [US],Gholdengo ex
Nicholas Uterano [US],Lost Zone Box
Matthew Zhou [CA],Roaring Moon ex
Brian Du [US],Gardevoir ex
Landen Kaetler [CA],Miraidon ex
Sharath Cherian [US],Raging Bolt Ogerpon
Kabir Virji [CA],Regidrago VSTAR
Robert Moreau-Barnard [CA],Dragapult Iron Thorns
Mark Dizon [CA],Dragapult Dusknoir
Leo Hendrickx [CA],Dragapult Dusknoir
Patrick Jones [CA],Gholdengo ex
Patrick VanderMeer [CA],Other
Murat Gursoz [US],Gardevoir ex
Kevin Deitche [US],Charizard Pidgeot
Alex Fusco [US],Roaring Moon ex
Shashi Naraine [CA],Gholdengo ex
Terrence Miller [US],Ancient Box
Cody Zimmerman [US],Charizard Pidgeot
Vaughn Weber [US],Lost Zone Box
Timothy Thomas [US],Other
Devon Birkner [CA],Raging Bolt Ogerpon
Xavier Kerr [CA],Charizard Pidgeot
Nathan Spencer [US],Regidrago VSTAR
Benjamin Cusack [CA],Lost Zone Box
Tim Vince [CA],Lost Zone Box
Masahiro Okamura [JP],Gholdengo ex
Michael Messina [US],Ancient Box
Adrian D’Souza [CA],Miraidon ex
Hiroki Nakashima [UK],Regidrago VSTAR
Ramiro Galindo [US],Gholdengo ex
Joel Bergman [CA],Lugia Archeops
Michael Duong [CA],Terapagos Dusknoir
Alex Leksan [US],Miraidon ex
Eric Wu [US],Roaring Moon ex
Semir Halilovic [CA],Roaring Moon ex
Henry Charnock [US],Dragapult Iron Thorns
Diamonti Noble [US],Other
Raymond Kong [US],Charizard Pidgeot
Tanner Drabek [US],Charizard Pidgeot
Rob Hopper [CA],Charizard Pidgeot
Charles Ames [CA],Regidrago VSTAR
Amy Jones [US],Regidrago VSTAR
Owen Johnson [CA],Charizard Pidgeot
Gabriel Machabée [CA],Raging Bolt Ogerpon
Nolan Freda [US],Archaludon ex
Anthony Daubney [US],Roaring Moon ex
Stephen Eshghy [US],Klawf Terapagos
John Stewart [US],Regidrago VSTAR
Jalal Abokhabsa [CA],Dragapult Dusknoir
Neil D'sa [CA],Charizard Pidgeot
Liam Miller [CA],Other
Patrice Boulard [CA],Archaludon ex
Carver Wherry [CA],Regidrago VSTAR
Cameron Shenoy [US],Regidrago VSTAR
Carmela Gascon [CA],Lost Zone Box
Jonathan Green [CA],Roaring Moon ex
Lenny Harrison [US],Dragapult Iron Thorns
Nicholas McEwan [CA],Ceruledge ex
Morgan Abreu [US],Terapagos Dusknoir
Rosh Patel [US],Ancient Box
Thomas Blokzyl [CA],Klawf Terapagos
raphael simard [CA],Lost Zone Box
Shaquille Sandy [TT],Regidrago VSTAR
Jacob Noel [US],Dragapult Iron Thorns
Evan Woudstra [CA],Terapagos Dusknoir
Christopher Tsimiklis [CA],Charizard Pidgeot
Tony Paull [CA],Miraidon ex
Stephen Richardson [US],Roaring Moon ex
Ash Lafford [CA],Klawf Terapagos
Harrison Zipp [US],Klawf Terapagos
Jaime Garcia [CA],Miraidon ex
joshua titus [CA],Charizard Pidgeot
Aryaman Chaturani [CA],Lost Zone Box
evan fullaway [US],Gholdengo ex
ZHUOYUAN LI [CA],Iron Thorns ex
Sunny Le [CA],Gardevoir ex
Ziyuan Yin [CN],Palkia
Nick Illenz [US],Other
David Donner [CA],Gholdengo ex
Francesco Moscillo [CA],Regidrago VSTAR
Jeremy Gumila [US],Roaring Moon ex
Jose Paolo Veloso [CA],Charizard Pidgeot
Sylvester Chen [US],Roaring Moon ex
Maxime Ferland [CA],Gholdengo ex
Mathieu Cantin-Roy [CA],Charizard Pidgeot
Alex Tran [US],Charizard Pidgeot
Daniel Osmond [CA],Archaludon ex
Nathan Cheney [US],Charizard Pidgeot
Jeff Loney [CA],Roaring Moon ex
James Blanchard [CA],Regidrago VSTAR
Geremy Baillargeon [CA],Terapagos Dusknoir
Thierry Lessard-Vignini [CA],Klawf Terapagos
Stefan Tabaco [US],Roaring Moon ex
Suhaan Singh [CA],Charizard Pidgeot
Samuel Scime [CA],Lugia Archeops
Zachary Trybus [US],Gholdengo ex
Ethan Mathias [CA],Other
Jack Beecher [US],Lost Zone Box
William Evans [CA],Charizard Pidgeot
Joseph La Madrid [CA],Other
DC DeVos [US],Regidrago VSTAR
Andy Quach [CA],Dragapult Iron Thorns
Ryan Bownes [US],Iron Thorns ex
Frankie Biggins [CA],Gholdengo ex
Maxwell Douglass [US],Dragapult Iron Thorns
Anthony Sudol [US],Iron Thorns ex
Jandaile De Guzman [CA],Dragapult Iron Thorns
Thomas Masse [US],Dragapult Iron Thorns
Elvin Aghayev [CA],Raging Bolt Ogerpon
Sujith Nalabolu [US],Lost Zone Box
Matthew Barbeau [US],Pidgeot Control
Michelle Messinger [US],Charizard Pidgeot
Alfredo Gomez [US],Gholdengo ex
Joshua Wheeler [US],Charizard Pidgeot
Payne Huisman [CA],Terapagos Dusknoir
Chase Kozlowski [US],Klawf Terapagos
Eric Thieleman [US],Gholdengo ex
Brandon Lee [CA],Gardevoir ex
Alek Estrada [US],Charizard Pidgeot
Sackett Brehmer [US],Regidrago VSTAR
Kipling Tidwell [US],Terapagos Dusknoir
Jimmy Thich [CA],Ceruledge ex
George Ji [CA],Lost Zone Box
Benjamin Benbow [US],Terapagos Dusknoir
Daniel Schmitt [US],Dragapult Iron Thorns
clayton may [US],Archaludon ex
Hector Medina [US],Gardevoir ex
Alexandro Amaya [US],Other
Victor Ghibu [CA],Lost Zone Box
Yul McGrath [US],Gholdengo ex
Vincent Marchesano [CA],Gholdengo ex
Marcos Gonzalez [US],Lost Zone Box
Thomas Harvey [CA],Lost Zone Box
Justin Johnson [US],Charizard Pidgeot
Tord Reklev [NO],Other
Trevore Read [CA],Regidrago VSTAR
Teegan Hall [US],Pidgeot Control
Katarzyna Janik-Jones [CA],Dragapult Dusknoir
ENZO SATAKE [BR],Klawf Terapagos
Cobi Kawasaki [US],Charizard Pidgeot
Jonathan Herrera [US],Miraidon ex
IAN GAO [CA],Snorlax Stall
Alejandro Rodriguez Jr [US],Regidrago VSTAR
Christopher Duong [CA],Regidrago VSTAR
Cor Vanderwolf [CA],Klawf Terapagos
Kyle Lesniewicz [US],Regidrago VSTAR
Shreyas Pani [US],Lost Zone Box
Ansh Kansara [CA],Regidrago VSTAR
Daniel Brunner [US],Charizard Pidgeot
Jonathan Gazmen [CA],Raging Bolt Ogerpon
Ian Saunders [CA],Regidrago VSTAR
Justin Proulx [CA],Dragapult Iron Thorns
Zach Laska [US],Gardevoir ex
Dorian Djuric [CA],Ancient Box
Iain Harding [US],Lugia Archeops
Joe Turrentine [US],Dragapult Iron Thorns
Christopher Torres [US],Iron Thorns ex
Shukai Chen [CA],Archaludon ex
Alfredo Ramos [CA],Raging Bolt Ogerpon
andrew amistad [CA],Charizard Pidgeot
Jorge Teran [CA],Regidrago VSTAR
Zhen Zhang [CN],Klawf Terapagos
Nicolas Galli [US],Lost Zone Box
Owen McGrath [US],Roaring Moon ex
Gabriel Cruz [US],Raging Bolt Ogerpon
Cameron Roberts [US],Ceruledge ex
Jean-Christophe Fournier [CA],Raging Bolt Ogerpon
Stuart Sakaluk [CA],Klawf Terapagos
Phillip Tran [CA],Dragapult Iron Thorns
Claire Ingoglia [US],Klawf Terapagos
Jerrick Gumila [US],Roaring Moon ex
HECTOR IBARRA [US],Terapagos Dusknoir
Joshua De Michele [US],Roaring Moon ex
Jason Ngo [CA],Other
Steven Bates [US],Lugia Archeops
Junior Chala [US],Regidrago VSTAR
Aaron Rozbicki [CA],Gardevoir ex
Armaan Pahwa [US],Other
Aidan Patterson [US],Other
Brennan Browley [CA],Regidrago VSTAR
Joseph Shlayen [CA],Gholdengo ex
Daniel Nejad [CA],Charizard Pidgeot
Michael Meal [CA],Lugia Archeops
TAO SONG [CA],Gardevoir ex
Michael Garcia [US],Regidrago VSTAR
Cole Chevalier [CA],Dragapult Iron Thorns
Songshan Guo [CA],Raging Bolt Ogerpon
Gabriel Rabin [CA],Snorlax Stall
Luis Catalan [US],Dragapult Iron Thorns
Josh Noah [US],Charizard Pidgeot
Rajveer Singh [US],Charizard Pidgeot
Kris Chaudouet [CA],Gardevoir ex
Mohammed Zahar [CA],Other
Christian Cantelon [CA],Miraidon ex
Cedric Cima [CA],Raging Bolt Ogerpon
Chaz Blanks [US],Iron Thorns ex
Juan Valle [US],Raging Bolt Ogerpon
Khoa Tong [US],Charizard Pidgeot
Sylvain Murphy [US],Archaludon ex
Cody Floyd [US],Gholdengo ex
Nate Hathaway [US],Roaring Moon ex
Ludovic Orban [LU],Gholdengo ex
Heather Thomson [CA],Gholdengo ex
Kenneth Xu [US],Charizard Pidgeot
Neo Erlandsson [US],Pidgeot Control
Kris Kavanagh [US],Roaring Moon ex
George Burden [CA],Dragapult Dusknoir
Michael Vo [US],Dragapult Iron Thorns
Alex Soucy [US],Klawf Terapagos
Kenneth Gilman [US],Miraidon ex
Justin Liu [US],Other
Tecara Newton [CA],Gholdengo ex
Drew Ahlberg [US],Miraidon ex
Eric Aubertin [CA],Regidrago VSTAR
Dominick Ciampi [US],Dragapult Iron Thorns
riyad mechel [CA],Klawf Terapagos
James Bratton [US],Dragapult Iron Thorns
Ryan Fitzmaurice [US],Ancient Box
Jack Potter [CA],Regidrago VSTAR
Raymond Zhu [CA],Snorlax Stall
Mikey Kalb [US],Klawf Terapagos
Quang Thong Ngo [CA],Klawf Terapagos
Matthew Padget [US],Regidrago VSTAR
Maliq Bell-Brown [US],Charizard Pidgeot
Jeffrey Li [CA],Raging Bolt Ogerpon
Daylon Jung [CA],Charizard Pidgeot
Chris Costa [US],Roaring Moon ex
Peter Ma [CA],Pidgeot Control
Sunny Lee [CA],Roaring Moon ex
Tyler Price [US],Raging Bolt Ogerpon
Everardo Garduno [US],Roaring Moon ex
Megan Karns [US],Other
Kyle Sullivan [US],Gholdengo ex
Robert Burley [US],Miraidon ex
Logan Nelson [US],Gholdengo ex
Sean Timmons [US],Dragapult Iron Thorns
Joe Crosbie [CA],Charizard Pidgeot
KC Larranaga [US],Miraidon ex
Ludovic Fortin [CA],Miraidon ex
Alex Fedo [US],Gholdengo ex
Andres Estay-Lobos [CA],Archaludon ex
Jordan Dawson [CA],Klawf Terapagos
Lyra Kraemer [US],Pidgeot Control
Peter Willis [CA],Gardevoir ex
Riley Janowicz [US],Lugia Archeops
Matan m pilo [CA],Raging Bolt Ogerpon
Roddy Munro [CA],Raging Bolt Ogerpon
Simon Emtage [US],Raging Bolt Ogerpon
Maxime Turick [CA],Unknown
ray Cipoletti [US],Regidrago VSTAR
Allen Zhang [CA],Gardevoir ex
Brett Gorney [US],Dragapult Iron Thorns
Hunter Ward [US],Charizard Pidgeot
Gavin Zhou [CA],Charizard Pidgeot
Michael Outler [US],Gardevoir ex
James Washer [US],Other
Matthew Gilbert [CA],Roaring Moon ex
Malcolm Whelan [NL],Other
Joe Sturino [US],Palkia
Maxim Guillotte [CA],Regidrago VSTAR
Riley Jette [CA],Miraidon ex
